Key,Type,Desc,Vietnamese
resource_info_meat_rot,0,,Không thể nhầm lẫn vào đâu được mùi hôi thối nồng nặc của miếng thịt đã ôi thiu.
resource_info_vegetable_rot,0,,Người ta thường nói: không lãng phí thì chẳng sợ thiếu thốn. Rau củ hỏng này chỉ còn tốt cho đống phân ủ.
resource_info_vinegar,0,,"Rượu vang hoặc bia đã bị chua. Không cần vứt bỏ, bạn có thể dùng trong nấu ăn và ngâm chua thực phẩm."
resource_info_wolf_carcass,0,,"Bất chấp nỗ lực tận diệt của vua Edward I, bầy sói đã quay trở lại rình rập trong các khu rừng nước Anh. Hãy coi chừng."
resource_info_wood,0,,"Gỗ súc và củi đun là sự trù phú của rừng già, nguồn tài nguyên sẽ tự tái sinh nếu được quản lý khôn ngoan."
resource_info_wool_cloth,0,,"Người Anh và người Flemish nuôi được những đàn cừu cho len tốt nhất. Được dệt mịn và nhuộm màu, vải len rất được ưa chuộng để may quần áo ấm và chăn đắp."
resource_info_mechanical_parts,0,,"Tập hợp các bánh răng, đĩa xích, trục quay và dây xích. Trái tim bên trong của một cỗ máy."
resource_info_coal,0,,Cháy ở nhiệt độ cao hơn nhiều so với củi gỗ. Vô cùng hữu ích khi luyện thép.
resource_info_dubious_meal,0,,Được nêm đẫm gia vị để át đi mùi vị khó nuốt. Tốt nhất là đừng hỏi người đầu bếp xem có những gì bên trong món này.
resource_info_enemy_carcass,0,,Những gì còn sót lại khi ta đã trút bỏ cõi trần thế này.
resource_info_apple,0,,Loại trái cây mùa thu đầy hấp dẫn. Vị chua ngọt thơm ngon trong các món tráng miệng như mứt nghiền và bánh nướng.
resource_info_apple_cider,0,,"Thức uống có men ngây ngất được ủ từ táo, dùng trong lễ hội chúc phúc mùa màng hoặc để giải tỏa cơn khát."
resource_info_apple_pie,0,,"Những miếng táo ngọt ngào tẩm gia vị, được bọc cẩn thận trong lớp vỏ bánh nướng thơm lừng."
resource_info_honey_biscuits,0,,"Những chiếc bánh quy mật ong giòn rụm, mỏng như lá lúa. Cách làm ra chúng chỉ từ mật ong quả là một bí quyết ẩm thực. Rất bõ công dù có bị ong đốt vài phát."
resource_info_redcurrant_pie,0,,"Tươi sáng, chua thanh và bùng nổ hương vị. Thưởng thức vụ mùa lý chua trong lớp vỏ bánh nướng xốp giòn."
resource_info_mead,0,,Loại rượu mật ong cổ xưa thơm nồng say đắm. Thức uống tế lễ dâng lên chư thần. Có thể khơi nguồn thi ca.
resource_info_silver_ingot,0,,"Bạc đã tinh chế, được đúc thành những khối thỏi đồng đều."
resource_info_ice_block,0,,"Nặng nề, dễ vỡ và có thể tan chảy. Hãy cất trữ dưới hầm ngầm cùng với những vật phẩm mà bạn muốn giữ lạnh."
resource_info_cabbage_seed,0,,"Sau khi thu hoạch, hạt giống bắp cải có thể giữ được nhiều năm. Rất dễ gieo trồng."
resource_info_carrot_seed,0,,Được thu hái từ bông hạt chín của cây cà rốt. Khá chậm nảy mầm.
resource_info_beet_seed,0,,Hạt giống thu thập từ cây củ dền. Thích hợp nhất khi trồng ở vùng đất sâu và thoát nước tốt.
resource_info_herbs_seed,0,,Hạt giống quý giá mà bạn có thể dùng để trồng một vườn thảo mộc phục vụ nấu nướng hoặc chữa bệnh.
resource_info_flax_seed,0,,Những hạt mầm vàng óng ả có thể gieo trồng để thu hoạch sợi làm dây thừng hoặc dệt vải.
resource_info_birch_sapling,0,,"Biểu tượng của sự tái sinh, gỗ bạch dương cháy được ngay cả khi ướt và rất lý tưởng để hun khói thực phẩm. Dùng để làm thuốc nhuộm và dược liệu."
resource_info_oak_sapling,0,,Chúa tể của rừng già và là loài cây thiêng liêng của các đạo sĩ Druid. Rất được ưa chuộng để chạm khắc gỗ và làm khung nhà gỗ.
resource_info_maple_sapling,0,,"Vẫy cành phong qua người đứa trẻ để xua tan mọi dấu vết của tà thuật phù thủy. Cho loại gỗ cứng chắc, hoàn hảo để chế tác nhạc cụ."
resource_info_pine_sapling,0,,"Loài cây lớn nhất xứ Caledonia, cao vút, thẳng tắp và dẻo dai để làm cột buồm và ván gỗ. Thường được trồng để đánh dấu mộ của những người Scot tha hương."
resource_info_willow_sapling,0,,"Cư dân lá bạc bên bờ nước và vùng đầm lầy, cây liễu lớn nhanh và thân cành rất mềm dẻo."
resource_info_apple_sapling,0,,"Mang lại những quả táo mùa thu giòn ngọt hấp dẫn, cùng chất gỗ hoàn hảo để tiện tròn hoặc chạm khắc."
resource_info_tallow,0,,"Mỡ động vật với vô số công dụng, từ làm xà phòng, nến cho đến sáp thuốc bôi ngoài da."
resource_info_wax,0,,Được thu hoạch từ tổ ong. Dùng làm nến và chế biến các loại sáp mỡ làm dịu da.
resource_info_enemy_skull_trophy,0,,Cái chết vẫn còn quá nhân từ cho kẻ thù này. Hộp sọ dường như vẫn đang nhe răng cười nhạo.
resource_info_settler_skull_trophy,0,,"Than ôi, người định cư xấu số! Một lời nhắc nhở xót xa về sự hữu hạn của kiếp người."
resource_info_general_trophy,0,,Vật lưu niệm gắn tường trang trí làm từ một dã thú đã bị hạ gục.
resource_info_egg_meal,0,,"Nho khô, nghệ tây, thảo mộc, phô mai... chỉ cần một nhúm nhỏ là có thể nâng tầm quả trứng mộc mạc thành một món ăn thơm ngon."
resource_info_milk_meal,0,,"Váng sữa ngọt ngào, mềm mịn như lụa. Hãy dùng loại sữa béo ngậy nhất và rắc thêm chút bột nhục đậu khấu."
resource_info_milk,0,,Màu trắng kem và dồi dào dưỡng chất. Rất nhanh hỏng nếu không được giữ mát.
resource_info_egg_chicken,0,,"Biểu tượng của sự sống, quả trứng nhỏ bé có thể dùng trong hàng ngàn công thức nấu ăn."
resource_info_cheese,0,,"Lương thực chủ lực giúp bảo quản sữa được lâu dài, với vô vàn hương vị thơm ngon."
resource_info_cheese_meal,0,,"Bánh tart phô mai dẻo quánh, ngọt ngào trong lớp vỏ bánh giòn rụm, món ăn ưa thích của Đại đế Charlemagne."
resource_info_fermenting_mash,0,,"Hỗn hợp mạch nha sủi bọt ùng ục, dậy men sống động nhờ thuật giả kim tự nhiên của quá trình ủ."
resource_info_fermented_mash,0,,"Mẻ ủ thô kệch, nồng mùi. Khó nuốt nhưng lại khiến người ta say ngất ngây."
resource_info_fermenting_ale,0,,"Ngũ cốc ngâm nước, đun sôi và đang lên men để mang lại thức uống hằng ngày cho chúng ta."
resource_info_fermenting_beer,0,,"Hỗn hợp mạch nha lúa mạch tỏa ra vị ngọt đậm đà, sau đó được ủ lên men cùng nấm men bia."
resource_info_fermenting_fruit_juice,0,,Vị ngọt của mùa hè đang từ từ chuyển hóa thành thứ rượu vang nồng nàn say đắm.
resource_info_fermenting_mead,0,,"Hỗn hợp thảo mộc và mật ong sủi bọt tăm, dần trở thành thứ rượu mật sánh mịn và say nồng."
resource_info_curdling_milk,0,,Được làm ấm và lên men chua. Váng sữa đông từ sữa béo có thể dùng để làm thành phô mai.
resource_info_aged_wine,0,,"Thời gian và bóng tối mát lạnh trong hầm đã tạo nên phép màu, hé lộ nhiều tầng hương vị độc đáo để thưởng thức."
resource_info_animal_feed,0,,"Hỗn hợp dinh dưỡng gồm rơm, rau củ và ngũ cốc. Dùng làm thức ăn cho động vật."
resource_info_dye,0,,"Bảng màu của tự nhiên được chiết xuất từ lá cây, rễ cây, bướu cây sồi, quặng khoáng và cả đất."
resource_info_gold_coin,0,,"Đồng tiền vàng Noble, được khắc hình con tàu của một vị vua đã khuất từ lâu. Nấu chảy ra hoặc đem đi tiêu xài."
resource_info_fish_dish,0,,"Chiên giòn rất ngon, nhồi bơ và lá cần núi thơm ngát."
resource_info_eel_meal,0,,"Chiên giòn, nêm gia vị và nấu trong nước nho chua verjuice để tạo nên món súp Saracen hấp dẫn."
resource_info_pike_fish,0,,Bạn sẽ cần một dây câu thật khỏe để bắt được con quái vật này. Thưởng thức cùng sốt Galentyne đậm đà nêm quế cay nồng.
resource_info_trout_fish,0,,Khá phổ biến ở những nơi nước trong và có nhiều côn trùng nhỏ.
resource_info_eel,0,,"Món ăn chủ lực cho nồi súp trong mùa Chay, người bạn trơn trượt này đem chiên giòn cũng rất ngon miệng."
resource_info_smoked_fish,0,,Mẻ cá đã được bảo quản! Thưởng thức món cá đậm đà này ngay hoặc cất trữ để dùng sau.
resource_info_salted_eel,0,,"Không còn trơn tuột nữa, lươn ướp muối này sẽ để được rất lâu. Sau này đem nấu món súp blaunche porre với tỏi tây và mật ong."
resource_info_dummy,0,,Hình nộm rơm. Kẻ thù giả định hoàn hảo để rèn luyện kỹ năng cận chiến.
resource_info_practice_target,0,,Những vòng tròn đồng tâm thu nhỏ dần dùng để luyện tập độ chính xác khi tấn công tầm xa.
resource_info_water_bucket,0,,Một chiếc xô đơn giản dùng để vận chuyển nước.
resource_info_flamable_oil,0,,Chất lỏng trơn nhờn dễ bén lửa trong điều kiện thích hợp.
resource_info_flamable_oil_greek_fire,0,,Chất cháy dữ dội không thể dập tắt bằng nước. Tương truyền chứa vôi sống và diêm tiêu.
equipment_material_iron,0,,Sắt
equipment_material_steel,0,,Thép
equipment_material_silver,0,,Bạc
equipment_material_gold,0,,Vàng
equipment_material_bone,0,,Xương
equipment_material_wood,0,,Gỗ
equipment_material_wicker,0,,Liễu Gai
equipment_material_linen,0,,Vải Lanh
equipment_material_leather,0,,Da Thuộc
equipment_material_wool,0,,Len
equipment_material_hay,0,,Rơm
equipment_material_metal,0,,Kim Loại
equipment_material_cloth,0,,Vải May Mặc
equipment_material_leather_deer,0,,Da Hươu
equipment_material_leather_hare,0,,Da Thỏ
equipment_material_leather_wolf,0,,Da Sói
equipment_material_leather_boar,0,,Da Lợn Rừng
equipment_material_leather_fox,0,,Da Cáo
equipment_material_leather_rat,0,,Da Chuột
equipment_material_leather_water_vole,0,,Da Chuột Nước
equipment_material_leather_polecat,0,,Da Chồn
equipment_material_leather_cow,0,,Da Bò
equipment_material_leather_goat,0,,Da Dê
equipment_material_leather_sheep,0,,Da Cừu
equipment_material_leather_donkey,0,,Da Lừa
equipment_material_leather_cat,0,,Da Mèo
equipment_material_leather_dog,0,,Da Chó
equipment_material_leather_human,0,,Da Người
equipment_material_leather_bear,0,,Da Gấu
Equipment name,0,,Tên trang bị
equipment_name_dagger,0,,Dao Găm
equipment_name_short_sword,0,,Đoản Kiếm
equipment_name_falchion,0,,Kiếm Chặt Falchion
equipment_name_knightly_sword,0,,Kiếm Hiệp Sĩ
equipment_name_longsword,0,,Trường Kiếm
equipment_name_greatsword,0,,Đại Kiếm
equipment_name_staff,0,,Gậy Gỗ
equipment_name_cudgel,0,,Dùi Cùi Gỗ
equipment_name_bludgeon,0,,Chùy Đập
equipment_name_mace,0,,Chùy Gai
equipment_name_two_handed_mace,0,,Chùy Gai Hai Tay
equipment_name_two_handed_flanged_mace,0,,Chùy Khía Hai Tay
equipment_name_military_pick,0,,Cuốc Chiến Phá Giáp
equipment_name_spear,0,,Ngọn Giáo
equipment_name_reinforced_spear,0,,Ngọn Giáo Gia Cố
equipment_name_berdiche,0,,Rìu Cán Dài Berdiche
equipment_name_billhook,0,,Giáo Móc Kỵ Binh
equipment_name_warfork,0,,Chĩa Ba Chiến Đấu
equipment_name_hatchet,0,,Rìu Nhỏ Cầm Tay
equipment_name_greataxe,0,,Đại Rìu Chiến
equipment_name_warhammer,0,,Búa Chiến
equipment_name_two_handed_warhammer,0,,Đại Búa Chiến
equipment_name_flail,0,,Chùy Xích
equipment_name_reinforced_flail,0,,Chùy Xích Gia Cố
equipment_name_two_handed_flail,0,,Chùy Xích Hai Tay
equipment_name_short_bow,0,,Cung Ngắn
equipment_name_war_bow,0,,Cung Chiến
equipment_name_curved_bow,0,,Cung Cong
equipment_name_long_bow,0,,Cung Dài (Trường Cung)
equipment_name_light_crossbow,0,,Nỏ Nhẹ
equipment_name_crossbow,0,,Nỏ
equipment_name_heavy_crossbow,0,,Đại Nỏ
equipment_name_throwing_axes,0,,Rìu Ném
equipment_name_light_javelins,0,,Lao Phóng
equipment_name_sling,0,,Ná Quăng Đá
equipment_name_sling_staff,0,,Gậy Phóng Đá
equipment_name_bolas,0,,Dây Ném Quấn Chân
equipment_name_hand_ram,0,,Cột Gỗ Phá Thành
equipment_name_metal_hand_ram,0,,Cột Sắt Phá Thành
equipment_name_armor,0,,Áo Giáp
equipment_name_light_armor,0,,Giáp Nhẹ
equipment_name_forest_light_armor,0,,Giáp Gỗ
equipment_name_macabre_armor,0,,Giáp Xương
equipment_name_mail_armor,0,,Giáp Xích
equipment_name_plate_armor,0,,Giáp Tấm Thép
equipment_name_savage_heavy_armor,0,,Giáp Tấm Man Tộc
equipment_name_plate_helmet,0,,Mũ Trụ Toàn Phần
equipment_name_pigface_helmet,0,,Mũ Trụ Mõm Lợn (Hounskull)
equipment_name_helmet,0,,Mũ Trụ
equipment_name_light_helmet,0,,Mũ Trụ Nhẹ
equipment_name_macabre_helmet,0,,Mũ Xương
equipment_name_mail_helmet,0,,Mũ Lưới Xích
equipment_name_mask,0,,Mặt Nạ
equipment_name_horned_mask,0,,Mặt Nạ Có Sừng
equipment_name_horned_helmet,0,,Mũ Trụ Có Sừng
equipment_name_gambeson_armor,0,,Áo Giáp Vải Chần Gambeson
equipment_name_heretic_helmet,0,,Mũ Trụ Kẻ Dị Giáo
equipment_name_kettle_helmet,0,,Mũ Trụ Vành Nón
equipment_name_viking_helmet,0,,Mũ Trụ Viking
equipment_name_buckler_shield,0,,Khiên Tròn Nhỏ Buckler
equipment_name_kite_shield,0,,Khiên Giọt Nước
equipment_name_tower_shield,0,,Khiên Tháp Lớn
equipment_name_pavise_shield,0,,Khiên Lớn Pavise
equipment_name_shield,0,,Khiên Gỗ
equipment_name_macabre_shield,0,,Khiên Xương
equipment_name_winter_clothes,0,,Quần áo mùa đông
equipment_name_summer_clothes,0,,Quần áo mùa hè
equipment_name_wide_hat,0,,Mũ rộng vành
equipment_name_cap,0,,Mũ vải
equipment_name_shackles,0,,Xiềng xích
equipment_name_crown,0,,Vương miện
equipment_name_heretic_crown,0,,Vương miện dị giáo
equipment_name_sack_hood,0,,Mũ trùm bao bố
equipment_name_headband,0,,Băng buộc đầu
equipment_name_chaperon,0,,Mũ Chaperon
equipment_name_mouthpiece,0,,Khăn che mặt
equipment_name_head_scarf,0,,Khăn trùm đầu
equipment_name_hood,0,,Mũ trùm
equipment_name_wolf_headpiece,0,,Mũ trùm đầu sói
equipment_name_boar_headpiece,0,,Mũ trùm đầu lợn rừng
equipment_name_stag_headpiece,0,,Mũ gạc hươu
equipment_name_hare_headpiece,0,,Mũ đầu thỏ 
Equipment_info,0,,Thông tin trang bị
equipment_info_dagger,0,,Luôn tiện dụng khi bạn cần đi thẳng vào trọng tâm. Thích hợp nhất cho cận chiến áp sát — móc mắt và cắt họng quân thù.
equipment_info_short_sword,0,,Lựa chọn vũ khí một tay hoàn hảo để chém xuyên qua những đối thủ bọc giáp. Hãy luôn mài nó thật sắc bén.
equipment_info_falchion,0,,Nhẹ nhàng và thanh thoát với một lưỡi chém duy nhất đầy chết chóc. Cực kỳ lý tưởng cho những nhát chém xé toạc đối phương.
equipment_info_knightly_sword,0,,"Vũ khí hai lưỡi kinh điển của hiệp sĩ, sắc bén và cân bằng hoàn hảo để nhắm vào các khe hở trên giáp trụ đối phương."
equipment_info_longsword,0,,"Thanh kiếm cán dài dùng bằng cả hai tay, lý tưởng cho các hiệp sĩ mặc giáp tấm khi xung phong trên lưng ngựa hoặc giao đấu trên bộ."
equipment_info_greatsword,0,,Thanh đại kiếm khổng lồ hai tay đòi hỏi người sử dụng phải có sức mạnh phi thường của một dũng tướng để vung lên quét sạch kẻ thù.
equipment_info_staff,0,,"Món vũ khí trông có vẻ giản dị nhưng cực kỳ chết chóc dưới bàn tay của cao thủ. Đứng tấn rộng, hai tay cầm hai đầu trượng để đỡ gạt hoặc đâm thọc hiểm hóc."
equipment_info_cudgel,0,,"Khúc gậy gỗ lim đầm tay, phương tiện tự vệ mộc mạc nhưng cực kỳ hiệu quả để làm choáng váng kẻ tấn công."
equipment_info_bludgeon,0,,Khúc chùy ngắn và nặng nề. Thô sơ nhưng cực kỳ tàn bạo dưới bàn tay của lũ côn đồ hoặc những kẻ ăn thịt người.
equipment_info_mace,0,,"Không phải vũ khí đòi hỏi sự hoa mỹ, nhưng cực kỳ tàn khốc khi giáng xuống. Đập vỡ giáp sắt và nghiền nát xương thịt kẻ thù."
equipment_info_two_handed_flanged_mace,0,,Các gờ khía cứng cáp trên cây đại chùy khế này xuyên phá giáp tấm và nghiền nát kẻ mặc bên trong. Tiện cả đôi đường!
equipment_info_two_handed_mace,0,,"Món vũ khí đồ sộ này không nhắm vào việc đâm xuyên, mà làm choáng váng và nghiền nát mọi thứ bên trong lớp giáp. Biểu tượng của sức mạnh uy quyền."
equipment_info_military_pick,0,,Mũi nhọn hẹp của món vũ khí dài này khiến nó trở nên lý tưởng để vung bổ vào kẻ thù nhằm đâm thủng giáp tấm.
equipment_info_spear,0,,"Dù chỉ là ngọn giáo gỗ bọc mũi nhọn đơn sơ, nhưng nó hoàn thành xuất sắc nhiệm vụ giữ khoảng cách, xua đuổi bầy sói dữ và lũ giặc cỏ."
equipment_info_reinforced_spear,0,,Không quá cầu kỳ — ngay cả nông nô cũng có thể cầm giáo. Nhưng lại trở nên cực kỳ hủy diệt dưới tay những người lính được huấn luyện bài bản.
equipment_info_berdiche,0,,Một biến thể rìu cán dài với lưỡi rìu bán nguyệt khổng lồ nặng trịch. Cứ vung xuống là đủ chém đứt đôi bất kỳ kẻ dị giáo nào.
equipment_info_billhook,0,,"Công cụ tỉa cành cây mũi khoằm của nông dân, kiêm luôn vũ khí cận chiến lợi hại rất được phe Những Người Con Trung Thành Nước Anh ưa chuộng."
equipment_info_warfork,0,,"Dù bạn coi mình là một nông dân cầm chĩa ba hay vị thần biển Neptune dũng mãnh, cây chĩa chiến này đều đáp ứng trọn vẹn."
equipment_info_hatchet,0,,"Chiếc rìu một tay nhỏ gọn. Đốn củi, gánh nước và bổ đôi sọ những kẻ cướp bóc. Thật đa năng."
equipment_info_greataxe,0,,Được thiết kế chuyên biệt để chặt đứt tứ chi của con người chứ không phải đốn cây. Gây ra những vết thương sâu hoắm tàn khốc.
equipment_info_warhammer,0,,"Vũ khí cận chiến dùng để giáng những đòn đập tàn phá vào mũ sắt của quân thù, hoặc đập gãy chân chiến mã trong giao tranh."
equipment_info_two_handed_warhammer,0,,Tung ra những đòn giáng sấm sét đầy uy lực vào đối thủ bọc giáp kiên cố. Đập tan mọi sự tự tin của kẻ thù!
equipment_info_flail,0,,"Vốn là dụng cụ đập lúa của nhà nông, chùy xích rất lợi hại trong việc vòng qua mép khiên để đánh trúng kẻ thù dù thô sơ."
equipment_info_reinforced_flail,0,,"Chỉ phát huy uy lực ở cự ly gần, món vũ khí gia cố này được tùy biến để gia tăng tính đe dọa. Một vũ khí đậm chất côn đồ."
equipment_info_two_handed_flail,0,,Bù đắp cho tốc độ vung chậm chạp là sức mạnh cơ bắp tàn bạo của quả chùy sắt. Kém chính xác nhưng uy lực trấn áp tột độ.
equipment_info_short_bow,0,,"Cây cung ngắn gọn nhẹ, bắn tên nhanh và rất tiện lợi khi cưỡi ngựa. Vũ khí ưa chuộng của các kỵ xạ vùng sa mạc."
equipment_info_war_bow,0,,Chiến cung uy lực lớn từng giúp quân đội đánh bại đối thủ trong những trận đấu tên lẫy lừng. Bắn ra những phát tên xé gió với lực sát thương khủng khiếp.
equipment_info_long_bow,0,,"Cây cung dài truyền thống đẽo từ gỗ thủy tùng nguyên khối, gia cố khấc móc dây chắc chắn. Món vũ khí huyền thoại của các cung thủ suốt nhiều thế kỷ."
equipment_info_curved_bow,0,,"Cây cung uốn cong có độ đàn hồi và cân bằng tuyệt hảo, lấy cảm hứng từ cây cung bách phát bách trúng trong truyền thuyết."
equipment_info_light_crossbow,0,,"Chiếc nỏ nhỏ gọn, dễ giương và nạp tên nhanh hơn nỏ thường. Rất thích hợp để bắn tỉa và kết liễu kẻ thù đang bỏ chạy."
equipment_info_crossbow,0,,"Cây nỏ tiêu chuẩn có lực bắn mạnh, phóng ra những mũi tên nỏ đầm tay có thể bắn thủng cả áo giáp xích của kẻ địch."
equipment_info_heavy_crossbow,0,,Cây đại nỏ hạng nặng với lực kéo cực lớn. Tuy lên dây lâu nhưng uy lực xuyên giáp và tầm bắn xa thì không vũ khí tầm xa nào sánh bằng.
equipment_info_throwing_axes,0,,"Rìu ném nhỏ gọn, xoay tròn trong không trung và bổ thẳng vào giáp trụ của kẻ địch."
equipment_info_light_javelins,0,,Ngọn giáo phóng tầm ngắn nhắm thẳng vào kẻ thù. Lựa chọn tuyệt vời cho những ai thích lối đánh ném lao dũng mãnh.
equipment_info_sling,0,,Dải ná quăng đá đơn sơ nhưng nếu vào tay người khéo léo sẽ trở thành vũ khí quấy rối tầm xa vô cùng khó chịu.
equipment_info_sling_staff,0,,Gậy gắn ná phóng đá giúp tăng đáng kể tầm ném và động lượng của viên đá công kích.
equipment_info_bolas,0,,"Dây ném có buộc tạ ở hai đầu, chuyên dùng để quấn chặt chân đối thủ khiến chúng ngã nhào và không thể chạy trốn."
equipment_info_hand_ram,0,,Thân gỗ lớn được đẽo gọt dùng để húc đổ cửa gỗ và phá tan các lớp cổng phòng thủ của địch.
equipment_info_metal_hand_ram,0,,"Cột phá thành bọc đầu sắt kiên cố, có thể nghiền nát ngay cả những cánh cổng sắt vững chắc nhất."
equipment_info_light_armor,0,,"Giá thành rẻ và dễ sửa chữa, bộ giáp da luộc này rất nhẹ và làm chệch hướng hầu hết các nhát chém."
equipment_info_forest_light_armor,0,,"Rừng già ban tặng. Đối với những kẻ không có lò rèn, đặc biệt là tộc ăn thịt người đảo Man, bộ giáp phiến gỗ này là quá đủ."
equipment_info_mail_armor,0,,"Mềm dẻo và thoải mái khi mặc, giáp lưới xích bảo vệ tốt trước các lưỡi gươm sắc bén, giúp ngăn ngừa các vết thương hoại tử trên chiến trường."
equipment_info_plate_armor,0,,Bộ giáp tấm hiệp sĩ có giá bằng cả một gia tài nhỏ. Nhưng sự bất khả xâm phạm trước gươm giáo và bảo vệ trước đòn đập là cái giá hoàn toàn xứng đáng.
equipment_info_savage_heavy_armor,0,,"Móp méo và gỉ sét, đây không phải bộ giáp dành cho một hiệp sĩ hào nhoáng. Kim loại sáng bóng luôn bị khinh thường bởi những kẻ hành sự trong bóng tối."
equipment_info_plate_helmet,0,,"Tầm nhìn và hơi thở bị hạn chế. Nhưng không có chiếc mũ giáp nào bảo vệ đầu tốt hơn mũ giáp tấm kim loại, xứng tầm chiến binh Thập Tự Chinh."
equipment_info_light_helmet,0,,Chiếc mũ bảo hộ chắc chắn này mang lại sự bảo vệ cơ bản khỏi các đòn chém lướt và đâm vào mặt.
equipment_info_mail_helmet,0,,"Mũ trùm lưới xích là phần bổ sung khôn ngoan cho mọi bộ giáp, giúp làm chệch hướng những nhát kiếm nhắm vào gáy hoặc cổ."
equipment_info_forest_mask,0,,"Gương mặt gỗ cứng đờ, vô cảm trước mọi bi kịch trần thế. Thần Mặt Người Xanh ngạo nghễ cười nhạo cái chết."
equipment_info_forest_horned_mask,0,,Chiếc mũ chạm khắc mang đậm linh hồn hoang dã của thế giới phi nhân loại bên ngoài ánh lửa trại. Hãy kính sợ những điều bí ẩn.
equipment_info_forest_horned_helmet,0,,"Chiếc mũ trụ triệu hồi nỗi khiếp đảm của Vị Thần Có Sừng, Chúa Tể Rừng Già. Bất kỳ ai bị cuốn vào Cuộc Săn Của Herne sẽ bị truy đuổi tới tận cùng thời gian."
equipment_info_gambeson_armor,0,,Áo giáp vải chần bông dày dặn được bộ binh cực kỳ ưa chuộng. Bộ giáp thân nguyên bản này có thể ngăn các mũi tên đâm xuyên vào người mặc.
equipment_info_macabre_armor,0,,"Bộ giáp chế tác từ xương, mô phỏng mai rùa hoặc vỏ cua. Một phần xương có thể là của con người."
equipment_info_macabre_helmet,0,,"Một chiếc sọ bọc ngoài, nếu bạn muốn gọi như vậy. Thường được đội bởi những kẻ thích thưởng thức thịt người."
equipment_info_heretic_helmet,0,,Chiếc mũ có sừng mang lại diện mạo ma quỷ cho bất kỳ trang phục nào. Được ưa chuộng bởi những kẻ kiến tạo hỗn loạn.
equipment_info_kettle_helmet,0,,Mũ sắt vành nón quen thuộc với tất cả những ai từng hành quân trên khắp các chiến trường Châu Âu.
equipment_info_buckler_shield,0,,"Chiếc khiên tròn nhỏ gọn, linh hoạt, lý tưởng cho các trận đấu tay đôi và cận chiến áp sát."
equipment_info_kite_shield,0,,"Chiếc khiên hình giọt nước cao lớn phát huy tối đa uy lực khi dùng trên lưng ngựa, bảo vệ cả kỵ sĩ lẫn chiến mã."
equipment_info_heater_shield,0,,"Chiếc khiên hình tam giác kiên cố mang lại khả năng bảo vệ tuyệt vời trước tên bắn, đòn đập và nhát chém. Dùng kết hợp cùng vũ khí một tay."
equipment_info_tower_shield,0,,Chiếc khiên tháp cao lớn và nặng nề giúp chống lại vũ khí tầm xa và có thể dựng thành bức tường khiên. Dùng để bảo vệ cung thủ.
equipment_info_pavise_shield,0,,Niềm tin vào lớp đan lát mây tre là thứ duy nhất ngăn cách giữa người cầm chiếc khiên mỏng manh này với cái chết mười mươi.
equipment_info_macabre_shield,0,,"Được trang trí bằng hình hài xương xẩu, chiếc khiên ma mị này đóng vai trò như lời nhắc nhở về cái chết (memento mori) cho cả người mang lẫn kẻ tấn công."
equipment_info_winter_clothes,0,,Mặc nhiều lớp áo là điều vô cùng thiết yếu giữa mùa đông nước Anh ẩm ướt và lạnh giá khắc nghiệt.
equipment_info_summer_clothes,0,,"Quần áo mỏng nhẹ, thoáng khí là lựa chọn tốt nhất cho các tháng mùa hè, khi dân làng thường bị quá nhiệt hoặc cháy nắng khi làm việc ngoài trời."
equipment_info_cap,0,,Giữ ấm phần đầu và bảo vệ tóc khỏi khói củi và chấy rận bằng một chiếc mũ vải vừa vặn.
equipment_info_wide_hat,0,,"Lý tưởng cho mùa thu hoạch hoặc bất kỳ lao động ngoài trời nào, chiếc mũ rộng vành che chắn cả ánh nắng gay gắt lẫn nước mưa."
equipment_info_shackles,0,,Xiềng xích sắt chắc chắn là vật dụng thiết yếu để ngăn tù nhân trốn thoát hoặc làm loạn.
equipment_info_macabre_crown,0,,Được đội nhằm phô trương uy thế hơn là bảo vệ. Diện mạo mang lại vô cùng đáng sợ.
equipment_info_druid_crown,0,,"Chiếc vương miện kết bằng lá sồi, gợi lên trí tuệ và sự phát triển cùng quyền năng ngày càng tăng của vị vua giữa mùa hạ."
equipment_info_heretic_crown,0,,Đổi vương miện gai lấy một vòng sừng quỷ là một hành vi dị giáo. Và kẻ đội nó đã lật ngược mọi uy quyền thế tục.
equipment_info_sack_hood,0,,"Mũ trùm bao bố thô ráp trùm qua đầu, mang lại cho người đội diện mạo quái dị như một bù nhìn rơm."
equipment_info_headband,0,,Một dải vải quấn ngang trán như vương miện — có lẽ giúp giữ tóc không xõa vào mặt.
equipment_info_mouthpiece,0,,Một mảnh vải vuông dùng để che mặt hoặc đầu. Rất được giới thổ phỉ ưa chuộng.
equipment_info_head_scarf,0,,Khăn trùm đầu bằng vải đơn giản. Dễ dàng điều chỉnh để giữ ấm hoặc cải trang.
equipment_info_hood,0,,"Được dùng để ẩn mình và che giấu danh tính bởi những kẻ đào tẩu và sống ngoài vòng pháp luật, theo truyền thống của Robin Hood."
equipment_info_wolf_headpiece,0,,Dân miền núi kể những câu chuyện về thuật hóa thân thành sói và săn mồi theo bầy. Mũ đội đầu này gợi lên nỗi khiếp sợ trước tiếng hú nơi hoang dã.
