Key,Type,Desc,English
resource_info_healing_kit_simple,0,,"A simple pack of herbs and bandages. For minor scrapes and bruises, and common ailments."
resource_info_herbs,0,,"Plants gathered from nature with many uses, from flavouring food to healing, brewing and dyeing."
resource_info_honey,0,,"To sweeten any dish or make mead. Used in medicinal and herbal preparations, internal and external."
resource_info_human_carcass,0,,What remains when we have shuffled off this mortal coil.
resource_info_iron,0,,"Mined iron ore. Must be processed before smithing into tools, weapons and armour."
resource_info_iron_ingot,0,,A block of pure metal with a subtle sheen. Ready for smithing.
resource_info_lavish_meal,0,,Pies and roasts and jellies and sweetmeats... dine like a baron and savour every morsel.
resource_info_leather,0,,Hides become more useful after the tanner turns them into buttery leather.
resource_info_limestone,0,,"An essential quarried stone building material, made from the bodies of ancient sea creatures. Used to make quicklime."
resource_info_limestone_block,0,,A dressed stone brick made from quarried limestone.
resource_info_linen_cloth,0,,"If you can grow flax, spin it, and weave it, and bleach it with lye for a white finish. Beautiful, all-purpose cloth."
resource_info_meat,0,,"Dry salt or cure it for later. Better yet, lard well and add to the pot, or roast it. Delicious."
resource_info_mushroom,0,,"Wild food from fields and woodlands. Identify carefully to avoid toxic fungi. 
"
resource_info_normal_research_book,0,,Some thought has gone into this tome. A useful guide.
resource_info_packaged_meal,0,,"Hunting or working in the fields can really build up a hunger. A cold, wrapped meal will keep you going."
resource_info_pickled_vegetable,0,,Vegetables stored in salt water or vinegar will keep for lean times.
resource_info_quicklime,0,,An alkaline powder made by burning limestone in a lime kiln.
resource_info_redcurrant,0,,"Bittersweet and delicious with venison. The French remove the seeds with a goose quill, and boil them to make jelly."
resource_info_roasted_meat,0,,"Nothing could be more delicious than fresh, succulent roast meat. A noble meal."
resource_info_salt,0,,Precious salt for preserving food is a cornerstone of civilization. Brine springs emerge in English towns ending -wich or -wych.
resource_info_saltpeter,0,,A mineral for preserving meat. It is said experiments with this salt at the Tower of London have caused explosions.
resource_info_silver,0,,"A fine, soft metal to be worked into coins or jewellery. May deflect the attentions of malicious faeries."
resource_info_smoked_meat,0,,"Lean meat, sliced, brined and dried slowly over a wood fire. Can be stored for several months."
resource_info_steel_ingot,0,,A block of pure metal with a subtle sheen. Ready for smithing.
resource_info_stew,0,,"Peasant food - a mix of leaves and grains, simmered. Serve with bread."
resource_info_sticks,0,,"Timber and firewood are the riches of the forest, a resource that regrows if managed wisely."
resource_info_sulfur,0,,"Also known as brimstone, this is a powerful acid if mixed with water, and is used in gunpowder. Smells like the devil."
resource_info_meat_rot,0,,There is no mistaking the foetid stench of meat that has gone bad.
resource_info_vegetable_rot,0,,"Waste not, want not, they say. Spoiled vegetables are only good for compost."
resource_info_vinegar,0,,"Wine or beer turned sour. No need to waste it, you can use it in cooking and pickling."
resource_info_wolf_carcass,0,,"Despite the best efforts of Edward I to exterminate them, wolves have returned to stalk the woods of England. Beware."
resource_info_wood,0,,"Timber and firewood are the riches of the forest, a resource that regrows if managed wisely."
resource_info_wool_cloth,0,,"The English and Flemish grow the best wool. Woven finely and dyed, it is sought after for warm clothing and blankets."
resource_info_mechanical_parts,0,,"A collection of cogs and sprockets, axles and chains. The guts of a machine."
resource_info_coal,0,,Burns at a much higher temperature than lumber. Most useful when creating steel.
resource_info_dubious_meal,0,,Liberally spiced to disguise unsavoury flavours. Best not to ask cook what's in this.
resource_info_enemy_carcass,0,,What remains when we have shuffled off this mortal coil.
resource_info_apple,0,,"Tempting, autumn fruit. Tart and delicious in desserts such as muse and pie."
resource_info_apple_cider,0,,"The boozy nectar brewed from apples, for wassailing, or to slake a thirst."
resource_info_apple_pie,0,,"Sweet, spiced apples, lovingly encased in a coffin of pastry. "
resource_info_honey_biscuits,0,,"Crisp, wafer-thin, honey delights. How they are spun from honey alone is something of a culinary secret. Well worth a few bee stings."
resource_info_redcurrant_pie,0,,"Bright, tart, and bursting with flavour. Savour your currant harvest in a flaky pastry pie."
resource_info_mead,0,,"An ancient, heady, honey wine. A libation to the Gods. May induce poetry."
resource_info_silver_ingot,0,,"Refined silver, cast into uniform moulded blocks."
resource_info_ice_block,0,,"Heavy, fragile, and liable to melt. Store underground with items you wish to keep chilled. "
resource_info_cabbage_seed,0,,"Once collected, cabbage seeds will keep for years. Easy to grow."
resource_info_carrot_seed,0,,Collected from ripe seedheads on a carrot plant. Slow to germinate. 
resource_info_beet_seed,0,,"Seeds gathered from the beet plant. Best planted in deep, well-drained soil."
resource_info_herbs_seed,0,,"Precious seed that you may use to grow a herb garden for cooking, or medicine."
resource_info_flax_seed,0,,"Shiny, golden seeds that may be sown for rope, or cloth."
resource_info_birch_sapling,0,,"The tree of renewal, birch burns even when wet and is ideal for smoking food. Used for dye and medicine."
resource_info_oak_sapling,0,,The king of the forest and sacred to the druids. Favoured for wood carving and timber-framed buildings.
resource_info_maple_sapling,0,,"Pass a maple branch over a child to remove all traces of witchcraft. Yields hard timber, perfect for musical instruments."
resource_info_pine_sapling,0,,"The largest Caledonian tree, tall, straight and flexible for masts and planks. Planted to mark the graves of wandering Scots."
resource_info_willow_sapling,0,,"A silver-leaved denizen of waterside and fenland, the willow tree is fast-growing and pliable."
resource_info_apple_sapling,0,,"Bearing crisp, tempting autumn fruit, and wood perfect for turning or carving."
resource_info_tallow,0,,"Animal fat with a multitude of uses, from soap and candles to balms applied to the skin."
resource_info_wax,0,,"Harvested from the hive. Used for candles, and making soothing ointments and balms."
resource_info_enemy_skull_trophy,0,,Death was too merciful for this enemy. They still appear to be grinning.
resource_info_settler_skull_trophy,0,,"Alas, poor settler! A sorry reminder of our shared mortality."
resource_info_general_trophy,0,,A decorative mounted memento of a slain beast. 
resource_info_egg_meal,0,,"Raisins, saffron, herbs, cheese...just a pinch may elevate a humble egg into a tasty treat."
resource_info_milk_meal,0,,"Sweet, silky curds and whey. Use your creamiest milk and add a flourish of nutmeg."
resource_info_milk,0,,Creamy white and full of goodness. Spoils quickly if not kept cool.
resource_info_egg_chicken,0,,"A symbol of life, the humble egg can be used in thousands of recipes."
resource_info_cheese,0,,"A staple food that gives milk longevity, in countless tasty varieties."
resource_info_cheese_meal,0,,"Gooey, sweetened cheese tart in a crisp pie crust, beloved of Charlemagne."
resource_info_fermenting_mash,0,,"Bubbling broth, yeasty and alive with a natural alchemy."
resource_info_fermented_mash,0,,"A rough, malodorous brew. Unsavoury, yet intoxicating."
resource_info_fermenting_ale,0,,"Steeped grain, boiled and now fermenting to yield our daily draught."
resource_info_fermenting_beer,0,,"A malted barley mash releases flavourful sweetness, to then brew up with yeast."
resource_info_fermenting_fruit_juice,0,,Summer's sweetness slowly transforming into heady wine.
resource_info_fermenting_mead,0,,"A soup of herbs and honey, bubbling towards a syrupy, heady wine."
resource_info_curdling_milk,0,,Warmed and soured. The curds from creamy milk may be made into cheese.
resource_info_aged_wine,0,,"Time and cool darkness have worked their magic, revealing layers of character to savour."
resource_info_animal_feed,0,,"A nourishing blend of straw, vegetables and grain. Used to feed animals."
resource_info_dye,0,,"Nature's colour palette extracted from leaves, roots, oak galls, ores, and even the soil."
resource_info_gold_coin,0,,"A golden Noble, engraved with the ship of a long-dead king. Melt it down, or spend it."
resource_info_fish_dish,0,,"Delicious fried, stuffed with butter and lovage."
resource_info_eel_meal,0,,"Serve fried, spiced and cooked in verjuice to create a tempting Saracen broth."
resource_info_pike_fish,0,,"You will need a strong line to catch this monster. Serve with a strong Galentyne sauce, spiced with cinnamon."
resource_info_trout_fish,0,,Common enough where the waters are clear and small bugs plentiful.
resource_info_eel,0,,"A staple for the pot at lent, our wriggly friend is also delicious fried."
resource_info_smoked_fish,0,,"A catch preserved! Enjoy this flavoursome fish now, or store it for later."
resource_info_salted_eel,0,,"Slippery no more, these will keep.  Savour blaunche porre with leeks and honey later."
resource_info_dummy,0,,A strawman. The perfect stand-in enemy for practicing melee skills.
resource_info_practice_target,0,,Ever decreasing circles for accuracy practice in ranged attacks.
resource_info_water_bucket,0,,A simple pail for transporting water.
resource_info_flamable_oil,0,,Slick liquid that will catch fire in favourable conditions.
resource_info_flamable_oil_greek_fire,0,,Fierce combustible that cannot be quenched with water. Said to contain quicklime and saltpetre.
equipment_material_iron,0,,Iron
equipment_material_steel,0,,Steel
equipment_material_silver,0,,Silver
equipment_material_gold,0,,Gold
equipment_material_bone,0,,Bone
equipment_material_wood,0,,Wood
equipment_material_wicker,0,,Wicker
equipment_material_linen,0,,Linen
equipment_material_leather,0,,Leather
equipment_material_wool,0,,Wool
equipment_material_hay,0,,Straw
equipment_material_metal,0,,Metal
equipment_material_cloth,0,,Clothing Fabric
equipment_material_leather_deer,0,,Deer hide
equipment_material_leather_hare,0,,Hare pelt
equipment_material_leather_wolf,0,,Wolf pelt
equipment_material_leather_boar,0,,Boar pelt
equipment_material_leather_fox,0,,Fox pelt
equipment_material_leather_rat,0,,Rat pelt
equipment_material_leather_water_vole,0,,Water vole pelt
equipment_material_leather_polecat,0,,Polecat pelt
equipment_material_leather_cow,0,,Cow hide
equipment_material_leather_goat,0,,Goat skin
equipment_material_leather_sheep,0,,Sheep skin
equipment_material_leather_donkey,0,,Ass hide
equipment_material_leather_cat,0,,Cat skin
equipment_material_leather_dog,0,,Dog pelt
equipment_material_leather_human,0,,Human skin
equipment_material_leather_bear,0,,Bear skin
Equipment name,0,,
equipment_name_dagger,0,,Dagger
equipment_name_short_sword,0,,Short Sword
equipment_name_falchion,0,,Falchion
equipment_name_knightly_sword,0,,Knightly Sword
equipment_name_longsword,0,,Longsword
equipment_name_greatsword,0,,Greatsword
equipment_name_staff,0,,Staff
equipment_name_cudgel,0,,Cudgel
equipment_name_bludgeon,0,,Bludgeon
equipment_name_mace,0,,Mace
equipment_name_two_handed_mace,0,,Two Handed Mace
equipment_name_two_handed_flanged_mace,0,,Two Handed Flanged Mace
equipment_name_military_pick,0,,Military Pick
equipment_name_spear,0,,Spear
equipment_name_reinforced_spear,0,,Reinforced  Spear
equipment_name_berdiche,0,,Berdiche
equipment_name_billhook,0,,Billhook
equipment_name_warfork,0,,Warfork
equipment_name_hatchet,0,,Hatchet
equipment_name_greataxe,0,,Greataxe
equipment_name_warhammer,0,,Warhammer
equipment_name_two_handed_warhammer,0,,Two Handed Warhammer
equipment_name_flail,0,,Flail
equipment_name_reinforced_flail,0,,Reinforced Flail
equipment_name_two_handed_flail,0,,Two Handed Flail
equipment_name_short_bow,0,,Short Bow
equipment_name_war_bow,0,,War Bow
equipment_name_curved_bow,0,,Curved Bow
equipment_name_long_bow,0,,Longbow
equipment_name_light_crossbow,0,,Light Crossbow
equipment_name_crossbow,0,,Crossbow
equipment_name_heavy_crossbow,0,,Heavy Crossbow
equipment_name_throwing_axes,0,,Throwing Axes
equipment_name_light_javelins,0,,Javelins
equipment_name_sling,0,,Sling
equipment_name_sling_staff,0,,Stave Sling
equipment_name_bolas,0,,Bolas
equipment_name_hand_ram,0,,Battering Ram
equipment_name_metal_hand_ram,0,,Metal Battering Ram
equipment_name_armor,0,,Armour
equipment_name_light_armor,0,,Light Armour
equipment_name_forest_light_armor,0,,Wood Armour
equipment_name_macabre_armor,0,,Bone Armour
equipment_name_mail_armor,0,,Mail Armour
equipment_name_plate_armor,0,,Plate Armour
equipment_name_savage_heavy_armor,0,,Savage Plate Armour
equipment_name_plate_helmet,0,,Great Helm
equipment_name_pigface_helmet,0,,Pigface Helmet
equipment_name_helmet,0,,Helmet
equipment_name_light_helmet,0,,Light Helmet
equipment_name_macabre_helmet,0,,Bone Helmet
equipment_name_mail_helmet,0,,Mail Helmet
equipment_name_mask,0,,Mask
equipment_name_horned_mask,0,,Horned Mask
equipment_name_horned_helmet,0,,Horned Helmet
equipment_name_gambeson_armor,0,,Gambeson
equipment_name_heretic_helmet,0,,Heretic Helmet
equipment_name_kettle_helmet,0,,Kettle Helmet
equipment_name_viking_helmet,0,,Viking Helmet
equipment_name_buckler_shield,0,,Buckler
equipment_name_kite_shield,0,,Kite Shield
equipment_name_tower_shield,0,,Tower Shield
equipment_name_pavise_shield,0,,Pavise Shield
equipment_name_shield,0,,Shield
equipment_name_macabre_shield,0,,Bone Shield
equipment_name_winter_clothes,0,,Winter Clothes
equipment_name_summer_clothes,0,,Summer Clothes
equipment_name_wide_hat,0,,Wide Hat
equipment_name_cap,0,,Cap
equipment_name_shackles,0,,Shackles
equipment_name_crown,0,,Crown
equipment_name_heretic_crown,0,,Heretic Crown
equipment_name_sack_hood,0,,Sackcloth Hood
equipment_name_headband,0,,Headband
equipment_name_chaperon,0,,Chaperon
equipment_name_mouthpiece,0,,Kerchief
equipment_name_head_scarf,0,,Head Scarf
equipment_name_hood,0,,Hood
equipment_name_wolf_headpiece,0,,Wolf Headpiece
equipment_name_boar_headpiece,0,,Boar Headpiece
equipment_name_stag_headpiece,0,,Stag Headpiece
equipment_name_hare_headpiece,0,,Hare Headpiece 
Equipment_info,0,,
equipment_info_dagger,0,,Always handy when you need to get to the point. Best for close combat - eye gouging and slitting throats.
equipment_info_short_sword,0,,The single-handed weapon of choice for slicing through armoured opponents. Keep it sharp.
equipment_info_falchion,0,,"Light and elegant with a single, deadly cutting edge. Ideal for slashing."
equipment_info_knightly_sword,0,,"A double-edged weapon, best aimed at the chinks in your opponent's armour."
equipment_info_longsword,0,,"A long-handled sword to be gripped and swung with both hands, ideally while charging on horseback in plate armour."
equipment_info_greatsword,0,,A huge claymore like this needs a double hand grip and a mighty warrior to wield it. 
equipment_info_staff,0,,"An unassuming weapon, but deadly in the right hands. Take a wide stance with hands apart, to parry or lunge."
equipment_info_cudgel,0,,"A stout club, which works well as a rudimentary form of self-defence."
equipment_info_bludgeon,0,,"A short, heavy club. Basic, but effective in the hands of a thug or a cannibal."
equipment_info_mace,0,,"Not an accurate weapon, but brutal when a blow lands. Splits armour and crushes bones."
equipment_info_two_handed_flanged_mace,0,,"The hard ridges on this mighty mace inflict damage on plate armour, and crush the wearer. Win win!"
equipment_info_two_handed_mace,0,,"This mighty weapon will not pierce armour, but it will stun and pulverize the contents. A symbol of great power."
equipment_info_military_pick,0,,A narrow point on this long weapon makes it ideal for swinging at enemies to pierce their plate mail.
equipment_info_spear,0,,"This may be just a pointed stick, but it does the job at a pinch. For fending off wolves and warmongers."
equipment_info_reinforced_spear,0,,Not particularly sophisticated - even a serf can wield one. But devastating in the hands of a trained soldier.  
equipment_info_berdiche,0,,"A variety of poleaxe with a tall, heavy blade. Let it fall and cut down heretics as it may."
equipment_info_billhook,0,,"A sharp hook for coppicing trees. This peasant's tool doubles as a weapon, popular among the Faithful Sons of England."
equipment_info_warfork,0,,"Whether you see yourself as a pitchfork-wielding peasant or more of a mighty Neptune type, the warfork has you covered."
equipment_info_hatchet,0,,"A neat, single handed axe. Chop wood, carry water, and split marauder's heads with it. So versatile."
equipment_info_greataxe,0,,"Designed specifically for hewing limbs from humans, rather than trees. Inflicts deep, devastating wounds."
equipment_info_warhammer,0,,A blunt instrument for inflicting damage on your enemy's helmeted head. Or take out their horse's legs.
equipment_info_two_handed_warhammer,0,,Delivers a forceful and targeted blow to your armoured opponent. Dent his confidence!
equipment_info_flail,0,,"Useful for threshing grain, or your foes. Handy for catching the edge of a shield but unsophisticated."
equipment_info_reinforced_flail,0,,"Only useful at short range, this weapon has been customised for greater intimidation. A thuggish weapon."
equipment_info_two_handed_flail,0,,"What you sacrifice in speed, you can make up for in sheer brute force. Inaccurate but imposing."
equipment_info_short_bow,0,,"A compact bow, perfect for use on horseback. Favoured by the Saracens."
equipment_info_war_bow,0,,Bowmen tell of the Welsh and English prevailing in the great archery duel at Crécy. They used bows such as these.
equipment_info_long_bow,0,,"A regular wooden bow fashioned from a single piece of yew, with reinforced nocks. A standard weapon for centuries."
equipment_info_curved_bow,0,,"All bowyers are inspired by Tristan's legendary bow, Fail Not. This beautifully-balanced weapon comes close."
equipment_info_light_crossbow,0,,"Easier to use and quicker to reload than a regular crossbow. Lacking force, it's best for finishing off a wounded foe."
equipment_info_crossbow,0,,"Favoured by Genoese mercenaries, this bow gives flight to a short, heavy bolt that can pierce chain mail."
equipment_info_heavy_crossbow,0,,A bow hard to cock requiring a strong archer to wield it. But the force of the arrow is unsurpassed.
equipment_info_throwing_axes,0,,A ranged weapon that is easy to wield but hard to master. Best lodged in the backs of your fleeing enemies.
equipment_info_light_javelins,0,,A thrown spear that glints in the sun as it arcs towards your doomed assailants. A ranged alternative to archery.
equipment_info_sling,0,,"Do not underestimate the humble sling. Experts may loose stones faster than arrows, pelting foes with rugged rain."
equipment_info_sling_staff,0,,"Part staff, part sling. Extends the length or your reach to great effect, especially handy for high walls and sieges."
equipment_info_bolas,0,,"A weapon that looks like a toy. Spinning around their axis, these flying orbs will break the target's legs."
equipment_info_hand_ram,0,,A stout wooden pole shaped for smashing down doors. Powered by human strength and determination.
equipment_info_metal_hand_ram,0,,"An armoured pole, to splinter even the sturdiest of portals. Heavy to wield but worth the effort."
equipment_info_light_armor,0,,"Inexpensive and easy to repair, this boiled leather armour is lightweight and deflects most cuts."
equipment_info_forest_light_armor,0,,"The forest provides. For those without a forge, particularly Manx cannibals, wooden plate will suffice."
equipment_info_mail_armor,0,,"Flexible and easy to wear, mail offers good protection from sharp blades, helping to avert festering battlefield wounds."
equipment_info_plate_armor,0,,Knightly armour costs a small fortune. But invulnerability to swords and protection from blunt trauma comes at a price.
equipment_info_savage_heavy_armor,0,,"Dented and rusty, this is no armour for a shining knight. Bright metal is shunned among those who work in darkness."
equipment_info_plate_helmet,0,,"Seeing and breathing are restricted. But there is no finer headgear than a plate metal helmet, worthy of a crusader."
equipment_info_light_helmet,0,,This sturdy headgear offers some basic protection from glancing blows and slashes to the face.
equipment_info_mail_helmet,0,,"A mail coif is a wise addition to any set of armour, helping to deflect blades aimed at the back of the head or neck."
equipment_info_forest_mask,0,,"A stiff, wooden visage, unmoving in the face of human tragedy. The Green Man laughs at death."
equipment_info_forest_horned_mask,0,,"A carved helm is imbued with the untamed spirit of the inhuman world, beyond the campfire. Fear the unknown."
equipment_info_forest_horned_helmet,0,,"A helm to invoke the terror of the Horned God, Lord of the Forest. Any swept up by Herne's hunt will be harried to the ends of time."
equipment_info_gambeson_armor,0,,"A tough, quilted doublet favoured by infantry. The original body armour, it can stop arrows piercing the wearer."
equipment_info_macabre_armor,0,,"Armour fashioned from bone, evoking the tortoise or the crab. Some of the bone may be human."
equipment_info_macabre_helmet,0,,"An outer skull, if you will. Usually sported by those who savour human flesh."
equipment_info_heretic_helmet,0,,This horned headgear adds a demonic look to any outfit. Favoured by architects of chaos.
equipment_info_kettle_helmet,0,,"A brimmed, metal war hat, familiar to all who have marched on the battlefields of Europe. "
equipment_info_buckler_shield,0,,"A small, nimble, circular shield, ideal for duels and other hand-to-hand combat. "
equipment_info_kite_shield,0,,"A tall and unwieldy shield that comes into its own when used on horseback, protecting both horse and rider. "
equipment_info_heater_shield,0,,"A sturdy shield offers a good level of protection from arrows, blows and cuts. Used with a single-handed weapon."
equipment_info_tower_shield,0,,"This tall, heavy shield wards against projectiles and can be deployed in a shield wall. Use to safeguard archers."
equipment_info_pavise_shield,0,,A belief in basketry is the only thing standing betwixt the wielder of this flimsy shield and certain death.
equipment_info_macabre_shield,0,,"Adorned with an osseous device, this decorative shield serves as a memento mori for both wearer and assailant."
equipment_info_winter_clothes,0,,"Wrapping up in many layers is essential in the notoriously cold, damp depths of the English winter."
equipment_info_summer_clothes,0,,"Lightweight, breathable clothes are best for the summer months, when workers often overheat or get sunburnt outdoors."
equipment_info_cap,0,,Keep the head snug and protect hair from woodsmoke and lice with a suitable headcovering.
equipment_info_wide_hat,0,,"Ideal for harvesting or any outdoor labour, a wide-brimmed hat keeps off both the sun and the rain."
equipment_info_shackles,0,,Strong iron manacles are essential to prevent captives from escape and other mischief.
equipment_info_macabre_crown,0,,Worn more for display than protection. The effect is fearsome.
equipment_info_druid_crown,0,,"A circlet wreathed in oak leaves, evoking wisdom and growth with the waxing power of the midsummer king."
equipment_info_heretic_crown,0,,Swapping a crown of thorns for a circle of horns is a heretical act. And so the wearer turns authority upon its head.
equipment_info_sack_hood,0,,"A rough sack about the head giving the wearer a disturbing, scarecrow-like appearance."
equipment_info_headband,0,,A strip of cloth worn crownwise - perchance keeps straying hair off the face.
equipment_info_mouthpiece,0,,A square of fabric worn to cover the face or head. Beloved of bandits.
equipment_info_head_scarf,0,,"A simple cloth head covering. Easily adaptable for warmth, or disguise."
equipment_info_hood,0,,"Used for stealth and concealed identity by fugitives and outlaws, in the tradition of Robin Hood."
equipment_info_wolf_headpiece,0,,"Mountain folk tell tales of shifting into wolf form, of hunting in packs. This headgear evokes the howling fear of the unknown."
equipment_info_boar_headpiece,0,,"The warrior cult of the boar is resurgent, mainly in Northumbria. Pagan soldiers yet pray to its god, Vitiris, for courage."
equipment_info_stag_headpiece,0,,"An antlered nod to our ancient goddess, Elen of the Ways. Or a plea to join Herne's Hunt. Uncanny, and sartorially Pagan."
equipment_info_hare_headpiece,0,,"Evokes shapeshifing and heralds disaster. The wearer embodies fertility, madness, and death. Beware the hare."
equipment_info_chaperon,0,,The quintessential 14th century headgear - a caped hood with a long liripipe.
equipment_info_reinforced_wooden_shield,0,,"This reinforced shield gives added protection, but comes with added weight. A trade off that may save your life."
equipment_info_bone_bow,0,,"A shortbow fashioned from animal bone, hide and sinew. "
resource_category_name_CtgAlcoholMat,0,,Alcohol Ingredients
resource_category_name_CtgAnimHerbFood,0,,Herbivore Food
resource_category_name_CtgAperal,0,,Apparel
resource_category_name_CtgArmor,0,,Armour
resource_category_name_CtgBuildMat,0,,Construction Material
resource_category_name_CtgCarcass,0,,Carcass
resource_category_name_CtgChemMat,0,,Chemical
resource_category_name_CtgClothMat,0,,Clothing Fabric
resource_category_name_CtgCookingMat,0,,Primary Cooking Ingredient
resource_category_name_CtgSecondCookingMat,0,,Secondary Cooking Ingredient
resource_category_name_CtgDesinf,0,,Disinfectants
resource_category_name_CtgEdible,0,,Edible
resource_category_name_CtgFruit,0,,Fruits
resource_category_name_CtgFuel,0,,Fuel
resource_category_name_CtgHealPack,0,,Medicine
resource_category_name_CtgItem,0,,Item
resource_category_name_CtgMeal,0,,Meals
resource_category_name_CtgMeat,0,,Meat
resource_category_name_CtgMetal,0,,Metal
resource_category_name_CtgPresMat,0,,Preservatives
resource_category_name_CtgRawMat,0,,Raw Material
resource_category_name_CtgRawMeat,0,,Raw Meat
resource_category_name_CtgResearch,0,,Knowledge
resource_category_name_CtgVegetable,0,,Vegetables
resource_category_name_CtgWaste,0,,Waste
resource_category_name_CtgWeapon,0,,Weapons
resource_category_name_CtgAlcohol,0,,Alcohol
resource_category_name_CtgLeatherMat,0,,Leather
resource_category_name_CtgTextileMat,0,,Textiles
resource_category_name_CtgHumanCarcass,0,,Human Carcass
resource_category_name_CtgStructure,0,,Structure
resource_category_name_CtgSeeds,0,,Seeds
resource_category_name_CtgCandleFuel,0,,Candle Material
resource_category_name_CtgDestilMat,0,,Distillery ingredients
resource_group_Apparel,0,,Apparel
resource_group_ApparelClothing,0,,Clothing
resource_group_ApparelHeadware,0,,Hats
resource_group_Books,0,,Books
resource_group_Carcass,0,,Carcass
resource_group_CarcassAnimal,0,,Animal
resource_group_CarcassHuman,0,,Human
resource_group_Food,0,,Food
resource_group_FoodMeal,0,,Meal
resource_group_FoodRaw,0,,Raw
resource_group_Material,0,,Material
resource_group_Textiles,0,,Textiles
resource_group_Warfare,0,,Warfare
resource_group_WarfareArmor,0,,Armour
resource_group_WarfareShield,0,,Shield
resource_group_WarfareWeapon,0,,Weapon
resource_group_WarfareWeaponMelee,0,,Melee
resource_group_WeaponMelee,0,,Melee
resource_group_WeaponRanged,0,,Ranged
resource_group_Waste,0,,Waste
resource_group_ArmorBody,0,,Body Armour
resource_group_ArmorHead,0,,Headgear
resource_group_MeleeOnehanded,0,,One Handed Melee
resource_group_MeleeTwohanded,0,,Two Handed Melee
resource_group_Medicine,0,,Medicine
resource_group_MaterialUnrefined,0,,Raw Material
resource_group_MaterialManufactured,0,,Manufactured
resource_group_Structures,0,,Structures
resource_group_Water,0,,Water
resource_group_Base,0,,Base
resource_group_StructuresLeisure,0,,Leisure
resource_group_StructuresDecoration,0,,Misc
resource_group_StructuresFurniture,0,,Furniture
resource_group_StructuresDefense,0,,Warfare
resource_group_StructuresProduction,0,,Production
resource_group_Seeds,0,,Seeds
resource_group_Trophy,0,,Trophies
resource_group_FoodFermenting,0,,Fermenting ingredients
resource_group_Fodder,0,,Fodder
resource_group_Decoration,0,,Misc
resource_category_name_CtgFodder,0,,Fodder
resource_category_name_CtgGold,0,,Gold
resource_group_Coin,0,,Coins
resource_group_Misc,0,,Misc
resource_category_name_CtgOilSource,0,,Oil Source
resource_group_Ammo,0,,Ammunition
resource_group_AmmoProjectile,0,,Trebuchet Ammunition
resource_group_AmmoPierce,0,,Ballista Ammunition
resource_group_AmmoMultishot,0,,Onager Ammunition
resource_group_Relic,0,,Holy Relic
resource_group_Grandoak,0,,Mighty Oak
resource_group_Skillbooks,0,,Textbooks
resource_group_Grandbook,0,,Influential Treatise
resource_group_MealSimple,0,,Simple Meal
resource_group_MealLavish,0,,Lavish Meal
resource_group_winter_clothes_tainted,0,,Winter Clothes (Tainted)
resource_group_summer_clothes_tainted,0,,Summer Clothes (Tainted)
resource_name_pet,0,,Pet
perk_name_Vigorous,0,,Vigorous
perk_name_Robust,0,,Robust
perk_name_Infirm,0,,Infirm
perk_name_Moribund,0,,Moribund
perk_name_NightOwl,0,,Night Owl
perk_name_FortyWinks,0,,Forty Winks
perk_name_Somnolent,0,,Somnolent
perk_name_EarlyBird,0,,Early Bird
perk_name_Stout,0,,Stout
perk_name_Gluttonous,0,,Gluttonous
perk_name_IronStomach,0,,Iron Stomach
perk_name_Gourmet,0,,Gourmet
perk_name_Austere,0,,Austere
perk_name_Gobbler,0,,Gobbler
perk_name_Congenial,0,,Congenial
perk_name_Outgoing,0,,Outgoing
perk_name_Churl,0,,Churl
perk_name_Contemplative,0,,Contemplative
perk_name_Industrious,0,,Industrious
perk_name_LordofMisrule,0,,Lord of Misrule
perk_name_Hedonist,0,,Hedonist
perk_name_Listless,0,,Listless
perk_name_Benevolent,0,,Benevolent
perk_name_Ruthless,0,,Ruthless
perk_name_Brawler,0,,Brawler
perk_name_Disfigured,0,,Disfigured
perk_name_Illfavoured,0,,Ill-favoured
perk_name_Winsome,0,,Winsome
perk_name_Fair,0,,Fair
perk_name_Ravishing,0,,Ravishing
perk_name_Swigger,0,,Swigger
perk_name_PunchDrunk,0,,Punch Drunk
perk_name_Lightweight,0,,Lightweight
perk_name_HeatResistant,0,,Heat resistant
perk_name_ColdHardy,0,,Cold hardy
perk_name_HotBlooded,0,,Hot-blooded
perk_name_Chilly,0,,Chilly
perk_name_Vulnerable,0,,Vulnerable
perk_name_ElfShot,0,,Elf Shot
perk_name_GreenThumb,0,,Green Thumb
perk_name_Strapping,0,,Strapping
perk_name_Wicche,0,,Wicche
perk_name_Ascetic,0,,Ascetic
perk_name_Dainty,0,,Dainty
perk_name_Precious,0,,Precious
perk_name_Whirlwind,0,,Whirlwind
perk_name_FleetFooted,0,,Fleet Footed
perk_name_Brawny,0,,Brawny
perk_name_Sluggardly,0,,Sluggardly
perk_name_Laggardly,0,,Laggardly
perk_name_Hefty,0,,Hefty
perk_name_SunSeeker,0,,Sun Seeker
perk_name_SnowWhite,0,,Snow White
perk_name_Washout,0,,Washout
perk_name_Dullard,0,,Dullard
perk_name_Wise,0,,Wise
perk_name_Erudite,0,,Erudite
perk_name_Bloodlust,0,,Bloodlust
perk_name_Callous,0,,Callous
perk_name_Cannibal,0,,Cannibal
perk_name_Gossipmonger,0,,Gossipmonger
perk_name_BoneCollector,0,,Bone Collector
perk_name_Macabre,0,,Macabre
perk_name_Pyromancer,0,,Pyromancer
